can,ndd_rank,Metabolite,Metabolite_all,Organism,Organism_all,PubChem_ID,PubChem_ID_all,Molecular_formula,identity_ambiguous,ndd_prob,SMILES,[Absorption/Caco-2 (logPaap)] Predictions,[Absorption/Caco-2 (logPaap)] Interpretation,[Absorption/Human Oral Bioavailability 20%] Predictions,[Absorption/Human Oral Bioavailability 20%] Probability,[Absorption/Human Oral Bioavailability 20%] Interpretation,[Absorption/Human Intestinal Absorption] Predictions,[Absorption/Human Intestinal Absorption] Probability,[Absorption/Human Intestinal Absorption] Interpretation,[Absorption/Madin-Darby Canine Kidney] Predictions,[Absorption/Madin-Darby Canine Kidney] Interpretation,[Absorption/Human Oral Bioavailability 50%] Predictions,[Absorption/Human Oral Bioavailability 50%] Probability,[Absorption/Human Oral Bioavailability 50%] Interpretation,[Absorption/P-Glycoprotein Inhibitor] Predictions,[Absorption/P-Glycoprotein Inhibitor] Probability,[Absorption/P-Glycoprotein Inhibitor] Interpretation,[Absorption/P-Glycoprotein Substrate] Predictions,[Absorption/P-Glycoprotein Substrate] Probability,[Absorption/P-Glycoprotein Substrate] Interpretation,[Absorption/Skin Permeability] Predictions,[Absorption/Skin Permeability] Interpretation,[Distribution/Blood-Brain Barrier (Central Nervous System)] Predictions,[Distribution/Blood-Brain Barrier (Central Nervous System)] Interpretation,[Distribution/Blood-Brain Barrier] Predictions,[Distribution/Blood-Brain Barrier] Probability,[Distribution/Blood-Brain Barrier] Interpretation,[Distribution/Fraction Unbound (Human)] Predictions,[Distribution/Fraction Unbound (Human)] Interpretation,[Distribution/Plasma Protein Binding] Predictions,[Distribution/Plasma Protein Binding] Interpretation,[Distribution/Steady State Volume of Distribution] Predictions,[Distribution/Steady State Volume of Distribution] Interpretation,[Metabolism/Breast Cancer Resistance Protein] Predictions,[Metabolism/Breast Cancer Resistance Protein] Probability,[Metabolism/Breast Cancer Resistance Protein] Interpretation,[Metabolism/CYP 1A2 Inhibitor] Predictions,[Metabolism/CYP 1A2 Inhibitor] Probability,[Metabolism/CYP 1A2 Inhibitor] Interpretation,[Metabolism/CYP 1A2_substrate] Predictions,[Metabolism/CYP 1A2_substrate] Probability,[Metabolism/CYP 1A2_substrate] Interpretation,[Metabolism/CYP 2C19 Inhibitor] Predictions,[Metabolism/CYP 2C19 Inhibitor] Probability,[Metabolism/CYP 2C19 Inhibitor] Interpretation,[Metabolism/CYP 2C19_substrate] Predictions,[Metabolism/CYP 2C19_substrate] Probability,[Metabolism/CYP 2C19_substrate] Interpretation,[Metabolism/CYP 2C9 Inhibitor] Predictions,[Metabolism/CYP 2C9 Inhibitor] Probability,[Metabolism/CYP 2C9 Inhibitor] Interpretation,[Metabolism/CYP 2C9 Substrate] Predictions,[Metabolism/CYP 2C9 Substrate] Probability,[Metabolism/CYP 2C9 Substrate] Interpretation,[Metabolism/CYP 2D6 Inhibitor] Predictions,[Metabolism/CYP 2D6 Inhibitor] Probability,[Metabolism/CYP 2D6 Inhibitor] Interpretation,[Metabolism/CYP 2D6 Substrate] Predictions,[Metabolism/CYP 2D6 Substrate] Probability,[Metabolism/CYP 2D6 Substrate] Interpretation,[Metabolism/CYP 3A4 Inhibitor] Predictions,[Metabolism/CYP 3A4 Inhibitor] Probability,[Metabolism/CYP 3A4 Inhibitor] Interpretation,[Metabolism/CYP 3A4 Substrate] Predictions,[Metabolism/CYP 3A4 Substrate] Probability,[Metabolism/CYP 3A4 Substrate] Interpretation,[Metabolism/OATP1B1] Predictions,[Metabolism/OATP1B1] Probability,[Metabolism/OATP1B1] Interpretation,[Metabolism/OATP1B3] Predictions,[Metabolism/OATP1B3] Probability,[Metabolism/OATP1B3] Interpretation,[Excretion/Clearance] Predictions,[Excretion/Clearance] Interpretation,[Excretion/Organic Cation Transporter 2] Predictions,[Excretion/Organic Cation Transporter 2] Probability,[Excretion/Organic Cation Transporter 2] Interpretation,[Excretion/Half-Life of Drug] Predictions,[Excretion/Half-Life of Drug] Probability,[Excretion/Half-Life of Drug] Interpretation,[Toxicity/AMES Mutagenesis] Predictions,[Toxicity/AMES Mutagenesis] Probability,[Toxicity/AMES Mutagenesis] Interpretation,[Toxicity/Avian] Predictions,[Toxicity/Avian] Probability,[Toxicity/Avian] Interpretation,[Toxicity/Bee] Predictions,[Toxicity/Bee] Probability,[Toxicity/Bee] Interpretation,[Toxicity/Bioconcentration Factor] Predictions,[Toxicity/Bioconcentration Factor] Interpretation,[Toxicity/Biodegradation] Predictions,[Toxicity/Biodegradation] Probability,[Toxicity/Biodegradation] Interpretation,[Toxicity/Carcinogenesis] Predictions,[Toxicity/Carcinogenesis] Probability,[Toxicity/Carcinogenesis] Interpretation,[Toxicity/Crustacean] Predictions,[Toxicity/Crustacean] Probability,[Toxicity/Crustacean] Interpretation,[Toxicity/Liver Injury I (DILI)] Predictions,[Toxicity/Liver Injury I (DILI)] Probability,[Toxicity/Liver Injury I (DILI)] Interpretation,[Toxicity/Eye Corrosion] Predictions,[Toxicity/Eye Corrosion] Probability,[Toxicity/Eye Corrosion] Interpretation,[Toxicity/Eye irritation] Predictions,[Toxicity/Eye irritation] Probability,[Toxicity/Eye irritation] Interpretation,[Toxicity/Maximum Tolerated Dose] Predictions,[Toxicity/Maximum Tolerated Dose] Interpretation,[Toxicity/Liver Injury II] Predictions,[Toxicity/Liver Injury II] Probability,[Toxicity/Liver Injury II] Interpretation,[Toxicity/hERG Blockers] Predictions,[Toxicity/hERG Blockers] Probability,[Toxicity/hERG Blockers] Interpretation,[Toxicity/Daphnia Maga] Predictions,[Toxicity/Daphnia Maga] Interpretation,[Toxicity/Micronucleos] Predictions,[Toxicity/Micronucleos] Probability,[Toxicity/Micronucleos] Interpretation,[Toxicity/NR-AhR] Predictions,[Toxicity/NR-AhR] Probability,[Toxicity/NR-AhR] Interpretation,[Toxicity/NR-AR] Predictions,[Toxicity/NR-AR] Probability,[Toxicity/NR-AR] Interpretation,[Toxicity/NR-AR-LBD] Predictions,[Toxicity/NR-AR-LBD] Probability,[Toxicity/NR-AR-LBD] Interpretation,[Toxicity/NR-Aromatase] Predictions,[Toxicity/NR-Aromatase] Probability,[Toxicity/NR-Aromatase] Interpretation,[Toxicity/NR-ER] Predictions,[Toxicity/NR-ER] Probability,[Toxicity/NR-ER] Interpretation,[Toxicity/NR-ER-LBD] Predictions,[Toxicity/NR-ER-LBD] Probability,[Toxicity/NR-ER-LBD] Interpretation,[Toxicity/NR-GR] Predictions,[Toxicity/NR-GR] Probability,[Toxicity/NR-GR] Interpretation,[Toxicity/NR-PPAR-gamma] Predictions,[Toxicity/NR-PPAR-gamma] Probability,[Toxicity/NR-PPAR-gamma] Interpretation,[Toxicity/NR-TR] Predictions,[Toxicity/NR-TR] Probability,[Toxicity/NR-TR] Interpretation,[Toxicity/T. Pyriformis] Predictions,[Toxicity/T. Pyriformis] Interpretation,[Toxicity/Rat (Acute)] Predictions,[Toxicity/Rat (Acute)] Interpretation,[Toxicity/Rat (Chronic Oral)] Predictions,[Toxicity/Rat (Chronic Oral)] Interpretation,[Toxicity/Fathead Minnow] Predictions,[Toxicity/Fathead Minnow] Interpretation,[Toxicity/Respiratory Disease] Predictions,[Toxicity/Respiratory Disease] Probability,[Toxicity/Respiratory Disease] Interpretation,[Toxicity/Skin Sensitisation] Predictions,[Toxicity/Skin Sensitisation] Probability,[Toxicity/Skin Sensitisation] Interpretation,[Toxicity/SR-ARE] Predictions,[Toxicity/SR-ARE] Probability,[Toxicity/SR-ARE] Interpretation,[Toxicity/SR-ATAD5] Predictions,[Toxicity/SR-ATAD5] Probability,[Toxicity/SR-ATAD5] Interpretation,[Toxicity/SR-HSE] Predictions,[Toxicity/SR-HSE] Probability,[Toxicity/SR-HSE] Interpretation,[Toxicity/SR-MMP] Predictions,[Toxicity/SR-MMP] Probability,[Toxicity/SR-MMP] Interpretation,[Toxicity/SR-p53] Predictions,[Toxicity/SR-p53] Probability,[Toxicity/SR-p53] Interpretation,[General Properties/Boiling Point] Predictions,[General Properties/Boiling Point] Interpretation,[General Properties/Hydration Free Energy] Predictions,[General Properties/Hydration Free Energy] Interpretation,[General Properties/Log(D) at pH=7.4] Predictions,[General Properties/Log(D) at pH=7.4] Interpretation,[General Properties/Log(P)] Predictions,[General Properties/Log(P)] Interpretation,[General Properties/Log S] Predictions,[General Properties/Log S] Interpretation,[General Properties/Log(Vapor Pressure)] Predictions,[General Properties/Log(Vapor Pressure)] Interpretation,[General Properties/Melting Point] Predictions,[General Properties/Melting Point] Interpretation,[General Properties/pKa Acid] Predictions,[General Properties/pKa Acid] Interpretation,[General Properties/pKa Basic] Predictions,[General Properties/pKa Basic] Interpretation,MW,cLogP,TPSA,HBD,HBA,RotB,pass_oral,pass_inhalation_core,pass_inhalation_safety
COC1OC(OC(=O)c2cc(O)c(O)c(O)c2)C(O)C(O)C1O,1,Glucogallin,Glucogallin,Phyllanthus niruri,Phyllanthus niruri,124375,124375,C13H16O10,False,0.9947855,COC1OC(OC(=O)c2cc(O)c(O)c(O)c2)C(O)C(O)C1O,-6.16,,Non-Bioavailable,0.394,Non-Bioavailable  (Low Confidence),Non-Absorbed,0.256,Non-Absorbed  (Medium Confidence),-5.38,Proper Value:  > 2 x 10-6cm/s,Non-Bioavailable,0.197,Non-Bioavailable  (Medium Confidence),Non-Inhibitor,0.0,Non-Inhibitor  (High Confidence),Non-Substrate,0.288,Non-Substrate  (Medium Confidence),-1.3,Low Skin Permeability: log KP > -2.5,-3.97,- ,Non-Penetrable,0.001,Non-Penetrable  (High Confidence),0.46,,4.23,Proper Value: therapeutic index < 90 perc; Poor Value value > 90 perc,0.52,Low Value: < 0.71 L/kg (log VDss < -0.15); High Value > 2.81 L/kg (log VDss > 0.45).,Non-Inhibitor,0.02,Non-Inhibitor  (High Confidence),Non-Inhibitor,0.364,Non-Inhibitor  (Low Confidence),Non-Substrate,0.016,Non-Substrate  (High Confidence),Non-Inhibitor,0.013,Non-Inhibitor  (High Confidence),Non-Substrate,0.338,Non-Substrate  (Low Confidence),Non-Inhibitor,0.035,Non-Inhibitor  (High Confidence),Non-Substrate,0.0,Non-Substrate  (High Confidence),Non-Inhibitor,0.0,Non-Inhibitor  (High Confidence),Non-Substrate,0.183,Non-Substrate  (Medium Confidence),Non-Inhibitor,0.024,Non-Inhibitor  (High Confidence),Non-Substrate,0.001,Non-Substrate  (High Confidence),Non-Inhibitor,0.073,Non-Inhibitor  (High Confidence),Non-Inhibitor,0.08,Non-Inhibitor  (High Confidence),11.97,,Non-Inhibitor,0.043,Non-Inhibitor  (High Confidence),Half-Life >= 3hs,0.751,Half-Life >= 3hs  (Medium Confidence),Safe,0.156,Safe  (High Confidence),Safe,0.002,Safe  (High Confidence),Safe,0.375,Safe  (Low Confidence),-1.84,,Toxic,0.997,Toxic  (High Confidence),Safe,0.057,Safe  (High Confidence),Safe,0.001,Safe  (High Confidence),Safe,0.463,Safe  (Low Confidence),Safe,0.0,Safe  (High Confidence),Safe,0.173,Safe  (Medium Confidence),1.02,MTRD <= 0.477: Low<br/>&nbsp;&nbsp;<br/>&nbsp;&nbsp;MTRD > 0.477: High,Safe,0.297,Safe  (Medium Confidence),Safe,0.0,Safe  (High Confidence),5.35,,Toxic,0.935,Toxic  (High Confidence),Safe,0.06,Safe  (High Confidence),Safe,0.04,Safe  (High Confidence),Safe,0.005,Safe  (High Confidence),Safe,0.0,Safe  (High Confidence),Safe,0.059,Safe  (High Confidence),Safe,0.042,Safe  (High Confidence),Safe,0.035,Safe  (High Confidence),Safe,0.0,Safe  (High Confidence),Safe,0.0,Safe  (High Confidence),3.67,PIGC50% > -0.5 log ug/L: toxic,1.67,,3.79,,3.55,LC50% < 0.5mM <br/>&nbsp;&nbsp;<br/>&nbsp;&nbsp; (log LC50% < -0.3) = <br/>&nbsp;&nbsp;<br/>&nbsp;&nbsp; High Acute Toxicity,Safe,0.245,Safe  (Medium Confidence),Toxic,0.586,Toxic  (Low Confidence),Safe,0.055,Safe  (High Confidence),Safe,0.0,Safe  (High Confidence),Safe,0.001,Safe  (High Confidence),Safe,0.001,Safe  (High Confidence),Safe,0.337,Safe  (Low Confidence),472.44,BP<25: gas,-14.8,,-0.77,Proper Value: 1 to 3 log mol/L,-1.17,Proper Value: 0 to 3 log mol/L,-2.39,Proper Value: -4 to 0.5 log mol/L,-10.32,Vapor (Gas) Phase: log vp < 4; Vapor and Particulate Phase: 5 =< log vp < 8; Solid Phase: log vp > 8 ,169.45,MP<25: liquid; MP>25:solid,5.07,,5.84,,332.26,-1.63,166.14,6.0,10.0,3.0,False,True,True
O=C(C=Cc1ccc(O)c(O)c1)OC1CC(C(=O)O)=CC(O)C1O,2,5-O-Caffeoylshikimic acid,5-O-Caffeoylshikimic acid,Zingiber officinale,Zingiber officinale,5281762,5281762,C16H16O8,False,0.99402934,O=C(C=Cc1ccc(O)c(O)c1)OC1CC(C(=O)O)=CC(O)C1O,-6.23,,Non-Bioavailable,0.379,Non-Bioavailable  (Low Confidence),Absorbed,0.915,Absorbed  (High Confidence),-4.94,Proper Value:  > 2 x 10-6cm/s,Non-Bioavailable,0.33,Non-Bioavailable  (Medium Confidence),Non-Inhibitor,0.0,Non-Inhibitor  (High Confidence),Non-Substrate,0.183,Non-Substrate  (Medium Confidence),-2.36,Low Skin Permeability: log KP > -2.5,-2.69,- ,Non-Penetrable,0.001,Non-Penetrable  (High Confidence),0.73,,2.96,Proper Value: therapeutic index < 90 perc; Poor Value value > 90 perc,0.43,Low Value: < 0.71 L/kg (log VDss < -0.15); High Value > 2.81 L/kg (log VDss > 0.45).,Non-Inhibitor,0.079,Non-Inhibitor  (High Confidence),Non-Inhibitor,0.019,Non-Inhibitor  (High Confidence),Non-Substrate,0.028,Non-Substrate  (High Confidence),Non-Inhibitor,0.046,Non-Inhibitor  (High Confidence),Non-Substrate,0.252,Non-Substrate  (Medium Confidence),Non-Inhibitor,0.001,Non-Inhibitor  (High Confidence),Substrate,0.879,Substrate  (High Confidence),Non-Inhibitor,0.005,Non-Inhibitor  (High Confidence),Non-Substrate,0.242,Non-Substrate  (Medium Confidence),Non-Inhibitor,0.008,Non-Inhibitor  (High Confidence),Non-Substrate,0.002,Non-Substrate  (High Confidence),Non-Inhibitor,0.242,Non-Inhibitor  (Medium Confidence),Non-Inhibitor,0.147,Non-Inhibitor  (High Confidence),10.72,,Non-Inhibitor,0.033,Non-Inhibitor  (High Confidence),Half-Life >= 3hs,0.744,Half-Life >= 3hs  (Medium Confidence),Safe,0.016,Safe  (High Confidence),Safe,0.023,Safe  (High Confidence),Safe,0.251,Safe  (Medium Confidence),-1.61,,Toxic,0.825,Toxic  (Medium Confidence),Safe,0.317,Safe  (Medium Confidence),Safe,0.005,Safe  (High Confidence),Toxic,0.548,Toxic  (Low Confidence),Safe,0.0,Safe  (High Confidence),Safe,0.2,Safe  (Medium Confidence),0.31,MTRD <= 0.477: Low<br/>&nbsp;&nbsp;<br/>&nbsp;&nbsp;MTRD > 0.477: High,Safe,0.5,Safe  (Low Confidence),Safe,0.001,Safe  (High Confidence),5.54,,Toxic,0.863,Toxic  (High Confidence),Safe,0.031,Safe  (High Confidence),Safe,0.102,Safe  (High Confidence),Safe,0.038,Safe  (High Confidence),Safe,0.0,Safe  (High Confidence),Safe,0.141,Safe  (High Confidence),Safe,0.057,Safe  (High Confidence),Safe,0.446,Safe  (Low Confidence),Safe,0.004,Safe  (High Confidence),Safe,0.002,Safe  (High Confidence),0.98,PIGC50% > -0.5 log ug/L: toxic,1.72,,3.11,,4.01,LC50% < 0.5mM <br/>&nbsp;&nbsp;<br/>&nbsp;&nbsp; (log LC50% < -0.3) = <br/>&nbsp;&nbsp;<br/>&nbsp;&nbsp; High Acute Toxicity,Toxic,0.566,Toxic  (Low Confidence),Toxic,0.624,Toxic  (Low Confidence),Safe,0.38,Safe  (Low Confidence),Safe,0.004,Safe  (High Confidence),Safe,0.057,Safe  (High Confidence),Safe,0.086,Safe  (High Confidence),Safe,0.0,Safe  (High Confidence),484.13,BP<25: gas,-14.63,,-1.18,Proper Value: 1 to 3 log mol/L,0.49,Proper Value: 0 to 3 log mol/L,-1.96,Proper Value: -4 to 0.5 log mol/L,-10.96,Vapor (Gas) Phase: log vp < 4; Vapor and Particulate Phase: 5 =< log vp < 8; Solid Phase: log vp > 8 ,176.27,MP<25: liquid; MP>25:solid,4.72,,5.53,,336.3,0.16,144.52,5.0,7.0,4.0,False,False,False
O=C(O)C1=COC(OC2OC(CO)C(O)C(O)C2O)C2C(CO)CCC12,3,Adoxosidic acid,Adoxosidic acid,Forsythia suspensa,Forsythia suspensa,13892717,13892717,C16H24O10,False,0.9937115,O=C(O)C1=COC(OC2OC(CO)C(O)C(O)C2O)C2C(CO)CCC12,-5.93,,Bioavailable,0.503,Bioavailable  (Low Confidence),Non-Absorbed,0.493,Non-Absorbed  (Low Confidence),-5.58,Proper Value:  > 2 x 10-6cm/s,Non-Bioavailable,0.324,Non-Bioavailable  (Medium Confidence),Non-Inhibitor,0.0,Non-Inhibitor  (High Confidence),Non-Substrate,0.466,Non-Substrate  (Low Confidence),-1.62,Low Skin Permeability: log KP > -2.5,-3.63,- ,Non-Penetrable,0.0,Non-Penetrable  (High Confidence),0.5,,-0.84,Proper Value: therapeutic index < 90 perc; Poor Value value > 90 perc,0.47,Low Value: < 0.71 L/kg (log VDss < -0.15); High Value > 2.81 L/kg (log VDss > 0.45).,Non-Inhibitor,0.016,Non-Inhibitor  (High Confidence),Inhibitor,0.752,Inhibitor  (Medium Confidence),Non-Substrate,0.009,Non-Substrate  (High Confidence),Non-Inhibitor,0.009,Non-Inhibitor  (High Confidence),Non-Substrate,0.37,Non-Substrate  (Low Confidence),Non-Inhibitor,0.0,Non-Inhibitor  (High Confidence),Non-Substrate,0.0,Non-Substrate  (High Confidence),Non-Inhibitor,0.002,Non-Inhibitor  (High Confidence),Non-Substrate,0.219,Non-Substrate  (Medium Confidence),Non-Inhibitor,0.003,Non-Inhibitor  (High Confidence),Non-Substrate,0.025,Non-Substrate  (High Confidence),Non-Inhibitor,0.182,Non-Inhibitor  (Medium Confidence),Non-Inhibitor,0.186,Non-Inhibitor  (Medium Confidence),3.69,,Non-Inhibitor,0.011,Non-Inhibitor  (High Confidence),Half-Life >= 3hs,0.71,Half-Life >= 3hs  (Medium Confidence),Safe,0.148,Safe  (High Confidence),Safe,0.001,Safe  (High Confidence),Toxic,0.864,Toxic  (High Confidence),-3.24,,Safe,0.424,Safe  (Low Confidence),Safe,0.103,Safe  (High Confidence),Safe,0.0,Safe  (High Confidence),Safe,0.326,Safe  (Medium Confidence),Safe,0.0,Safe  (High Confidence),Safe,0.005,Safe  (High Confidence),0.21,MTRD <= 0.477: Low<br/>&nbsp;&nbsp;<br/>&nbsp;&nbsp;MTRD > 0.477: High,Safe,0.469,Safe  (Low Confidence),Safe,0.0,Safe  (High Confidence),4.43,,Safe,0.385,Safe  (Low Confidence),Safe,0.0,Safe  (High Confidence),Safe,0.143,Safe  (High Confidence),Safe,0.006,Safe  (High Confidence),Safe,0.0,Safe  (High Confidence),Safe,0.057,Safe  (High Confidence),Safe,0.004,Safe  (High Confidence),Safe,0.129,Safe  (High Confidence),Safe,0.0,Safe  (High Confidence),Safe,0.0,Safe  (High Confidence),-3.66,PIGC50% > -0.5 log ug/L: toxic,2.11,,3.33,,3.47,LC50% < 0.5mM <br/>&nbsp;&nbsp;<br/>&nbsp;&nbsp; (log LC50% < -0.3) = <br/>&nbsp;&nbsp;<br/>&nbsp;&nbsp; High Acute Toxicity,Safe,0.456,Safe  (Low Confidence),Safe,0.324,Safe  (Medium Confidence),Safe,0.004,Safe  (High Confidence),Safe,0.0,Safe  (High Confidence),Safe,0.001,Safe  (High Confidence),Safe,0.004,Safe  (High Confidence),Safe,0.001,Safe  (High Confidence),470.99,BP<25: gas,-14.51,,-3.03,Proper Value: 1 to 3 log mol/L,-1.79,Proper Value: 0 to 3 log mol/L,-0.88,Proper Value: -4 to 0.5 log mol/L,-11.67,Vapor (Gas) Phase: log vp < 4; Vapor and Particulate Phase: 5 =< log vp < 8; Solid Phase: log vp > 8 ,153.66,MP<25: liquid; MP>25:solid,3.01,,5.7,,376.36,-2.24,166.14,6.0,9.0,5.0,False,True,True
O=C(C=Cc1ccc(O)c(O)c1)OC(Cc1ccc(O)c(O)c1)C(=O)O,4,Labiatenic acid,Labiatenic acid,Melissa officinalis,Melissa officinalis,5281792,5281792,C18H16O8,False,0.9933397,O=C(C=Cc1ccc(O)c(O)c1)OC(Cc1ccc(O)c(O)c1)C(=O)O,-6.0,,Non-Bioavailable,0.287,Non-Bioavailable  (Medium Confidence),Absorbed,0.939,Absorbed  (High Confidence),-5.03,Proper Value:  > 2 x 10-6cm/s,Non-Bioavailable,0.378,Non-Bioavailable  (Low Confidence),Non-Inhibitor,0.0,Non-Inhibitor  (High Confidence),Non-Substrate,0.118,Non-Substrate  (High Confidence),-4.31,Low Skin Permeability: log KP > -2.5,-2.6,- ,Non-Penetrable,0.0,Non-Penetrable  (High Confidence),1.16,,41.83,Proper Value: therapeutic index < 90 perc; Poor Value value > 90 perc,0.67,Low Value: < 0.71 L/kg (log VDss < -0.15); High Value > 2.81 L/kg (log VDss > 0.45).,Non-Inhibitor,0.061,Non-Inhibitor  (High Confidence),Non-Inhibitor,0.391,Non-Inhibitor  (Low Confidence),Non-Substrate,0.006,Non-Substrate  (High Confidence),Non-Inhibitor,0.282,Non-Inhibitor  (Medium Confidence),Non-Substrate,0.226,Non-Substrate  (Medium Confidence),Non-Inhibitor,0.05,Non-Inhibitor  (High Confidence),Substrate,0.989,Substrate  (High Confidence),Non-Inhibitor,0.0,Non-Inhibitor  (High Confidence),Non-Substrate,0.372,Non-Substrate  (Low Confidence),Non-Inhibitor,0.021,Non-Inhibitor  (High Confidence),Non-Substrate,0.0,Non-Substrate  (High Confidence),Non-Inhibitor,0.218,Non-Inhibitor  (Medium Confidence),Non-Inhibitor,0.098,Non-Inhibitor  (High Confidence),11.1,,Non-Inhibitor,0.001,Non-Inhibitor  (High Confidence),Half-Life >= 3hs,0.684,Half-Life >= 3hs  (Medium Confidence),Safe,0.172,Safe  (Medium Confidence),Safe,0.0,Safe  (High Confidence),Safe,0.095,Safe  (High Confidence),-0.72,,Toxic,0.841,Toxic  (High Confidence),Safe,0.289,Safe  (Medium Confidence),Safe,0.002,Safe  (High Confidence),Toxic,0.561,Toxic  (Low Confidence),Safe,0.0,Safe  (High Confidence),Safe,0.09,Safe  (High Confidence),0.97,MTRD <= 0.477: Low<br/>&nbsp;&nbsp;<br/>&nbsp;&nbsp;MTRD > 0.477: High,Toxic,0.535,Toxic  (Low Confidence),Safe,0.0,Safe  (High Confidence),4.25,,Toxic,0.995,Toxic  (High Confidence),Safe,0.106,Safe  (High Confidence),Safe,0.057,Safe  (High Confidence),Safe,0.014,Safe  (High Confidence),Safe,0.0,Safe  (High Confidence),Safe,0.298,Safe  (Medium Confidence),Safe,0.005,Safe  (High Confidence),Safe,0.137,Safe  (High Confidence),Safe,0.0,Safe  (High Confidence),Safe,0.013,Safe  (High Confidence),3.48,PIGC50% > -0.5 log ug/L: toxic,2.05,,2.7,,3.86,LC50% < 0.5mM <br/>&nbsp;&nbsp;<br/>&nbsp;&nbsp; (log LC50% < -0.3) = <br/>&nbsp;&nbsp;<br/>&nbsp;&nbsp; High Acute Toxicity,Toxic,0.985,Toxic  (High Confidence),Toxic,0.743,Toxic  (Medium Confidence),Safe,0.108,Safe  (High Confidence),Safe,0.0,Safe  (High Confidence),Safe,0.009,Safe  (High Confidence),Safe,0.031,Safe  (High Confidence),Safe,0.0,Safe  (High Confidence),518.32,BP<25: gas,-7.97,,0.15,Proper Value: 1 to 3 log mol/L,1.73,Proper Value: 0 to 3 log mol/L,-2.13,Proper Value: -4 to 0.5 log mol/L,-12.76,Vapor (Gas) Phase: log vp < 4; Vapor and Particulate Phase: 5 =< log vp < 8; Solid Phase: log vp > 8 ,255.13,MP<25: liquid; MP>25:solid,6.32,,4.9,,360.32,1.76,144.52,5.0,7.0,6.0,False,False,False
